//===============================================================\\
//                _____                                          ||
//               /  __ \                                         ||
//               | /  \/_ __ ___  _ __  _   _ ___                ||
//               | |   | '__/ _ \| '_ \| | | / __|               ||
//               | \__/\ | | (_) | | | | |_| \__ \               ||
//                \____/_|  \___/|_| |_|\__,_|___/               ||
//                     DB Cast -> Pré-Renewal                    ||
//===============================================================||
// Banco de Dados Temporal das Habilidades                       ||
//===============================================================//
// Estrutura do banco de 0
// SkillID,TempoConjuracao,AfterCastActDelay,AfterCastWalkDelay,Duracao1,Duracao2,Cool Down
//== 0
// 0 Tempo para lançar esta habilidade, em milissegundos.
// 0 Atraso "normal",o personagem não pode usar habilidades,em milésimos de segundo.
// 0 Tempo necessário para que o personagem possa mover-se novamente, em milésimos de segundo.
// Duracao1 / 0 Geralmente, o tempo ultilizado pela habilidade, em alguns casos é usado para salvar dados especiais.
// Cool 0 Tempo necessário até que o personagem possa voltar a usar essa habilidade, em milésimos de segundo.
//== Extra
// Em todos os campos você pode usar 0 como delimitador de valores específicos do nível,
// - Exemplo usando SM_PROVOKE
// - 0,0,0,0,30000,0,1000
// - 0,0,0,0,30000,0,0
// - Faz no nível 1 ter 1000 (1s) cool down, lvl 2 2500 (2.5s), lvl 3 3000, e assim por diante.
//==========================================

//===== Tyr ================================
//-- KN_PIERCE
62,0,0,0,0,0,0
//==========================================

//===== Priest =============================
//-- PR_IMPOSITIO
66,0,0,0,0,0,0
//-- PR_SUFFRAGIUM
67,0,0,0,0,0,0
//-- PR_ASPERSIO
68,0,0,0,0,0,0
//-- PR_BENEDICTIO
69,0,0,0,0,0,0
//-- PR_SANCTUARY
70,0,0,0,0,0,0
//-- PR_SLOWPOISON
71,0,0,0,0,0,0
//-- PR_STRECOVERY
72,0,0,0,0,0,0
//-- PR_KYRIE
73,0,0,0,0,0,0
//-- PR_MAGNIFICAT
74,0,0,0,0,0,0
//-- PR_GLORIA
75,0,0,0,0,0,0
//-- PR_LEXDIVINA
76,0,0,0,0,0,0
//-- PR_TURNUNDEAD
77,0,0,0,0,0,0
//-- PR_LEXAETERNA
78,0,0,0,0,0,0
//-- PR_MAGNUS
79,0,0,0,0,0,0
//==========================================

//===== Wizard =============================
//-- WZ_FIREPILLAR
80,0,0,0,0,0,0
//-- WZ_SIGHTRASHER
81,0,0,0,0,0,0
//-- WZ_METEOR
83,0,0,0,0,0,0
//-- WZ_JUPITEL
84,0,0,0,0,0,0
//-- WZ_VERMILION
85,0,0,0,0,0,0
//-- WZ_WATERBALL
86,0,0,0,0,0,0
//-- WZ_ICEWALL
87,0,0,0,0,0,0
//-- WZ_FROSTNOVA
88,0,0,0,0,0,0
//-- WZ_STORMGUST
89,0,0,0,0,0,0
//-- WZ_EARTHSPIKE
90,0,0,0,0,0,0
//-- WZ_HEAVENDRIVE
91,0,0,0,0,0,0
//-- WZ_QUAGMIRE
92,0,0,0,0,0,0
//==========================================

//===== Blacksmith =========================
//-- BS_REPAIRWEAPON
108,0,0,0,0,0,0
//-- BS_HAMMERFALL
110,0,0,0,0,0,0
//-- BS_ADRENALINE
111,0,0,0,0,0,0
//-- BS_WEAPONPEFECT
112,0,0,0,0,0,0
//-- BS_OVERTHRUST
113,0,0,0,0,0,0
//-- BS_MAXIMIZE
114,0,0,0,0,0,0
//==========================================

//===== Hunter =============================
//-- HT_SKIDTRAP
115,0,0,0,0,0,0
//-- HT_LANDMINE
116,0,0,0,0,0,0
//-- HT_ANKLESNARE
117,0,0,0,0,0,0
//-- HT_SHOCKWAVE
118,0,0,0,0,0,0
//-- HT_SANDMAN
119,0,0,0,0,0,0
//-- HT_FLASHER
120,0,0,0,0,0,0
//-- HT_FREEZINGTRAP
121,0,0,0,0,0,0
//-- HT_BLASTMINE
122,0,0,0,0,0,0
//-- HT_CLAYMORETRAP
123,0,0,0,0,0,0

//-- HT_TALKIEBOX
125,0,0,0,0,0,0

//-- HT_BLITZBEAT
129,0,0,0,0,0,0
//==========================================

//===== Assassin ===========================
//-- AS_CLOAKING
135,0,0,0,0,0,0
//-- AS_SONICBLOW
136,0,0,0,0,0,0
//-- AS_ENCHANTPOISON
138,0,0,0,0,0,0
//-- AS_POISONREACT
139,0,0,0,0,0,0
//-- AS_VENOMDUST
140,0,0,0,0,0,0
//-- AS_SPLASHER
141,0,0,0,0,0,0

//==========================================

//===== 1st Jobs Quest Skills===============
//-- NV_TRICKDEAD
143,0,0,0,0,0,0

//-- SM_FATALBLOW
145,0,0,0,0,0,0

//-- AC_CHARGEARROW
148,0,0,0,0,0,0
//-- TF_SPRINKLESAND
149,0,0,0,0,0,0

//-- TF_PICKSTONE
151,0,0,0,0,0,0
//-- TF_THROWSTONE
152,0,0,0,0,0,0

//-- MC_LOUD
155,0,0,0,0,0,0
//-- AL_HOLYLIGHT
156,0,0,0,0,0,0
//-- MG_ENERGYCOAT
157,0,0,0,0,0,0
//==========================================

//===== NPC Skills Part 1 ==================
//-- NPC_ATTRICHANGE
161,0,0,0,0,0,0
//-- NPC_CHANGEWATER
162,0,0,0,0,0,0
//-- NPC_CHANGEGROUND
163,0,0,0,0,0,0
//-- NPC_CHANGEFIRE
164,0,0,0,0,0,0
//-- NPC_CHANGEWIND
165,0,0,0,0,0,0
//-- NPC_CHANGEPOISON
166,0,0,0,0,0,0
//-- NPC_CHANGEHOLY
167,0,0,0,0,0,0
//-- NPC_CHANGEDARKNESS
168,0,0,0,0,0,0
//-- NPC_CHANGETELEKINESIS
169,0,0,0,0,0,0

//-- NPC_SELFDESTRUCTION
173,0,0,0,0,0,0

//-- NPC_POISON
176,0,0,0,0,0,0
//-- NPC_BLINDATTACK
177,0,0,0,0,0,0
//-- NPC_SILENCEATTACK
178,0,0,0,0,0,0
//-- NPC0,_STUNATTACK
179,0,0,0,0,0,0
//-- NPC_PETRIFYATTACK
180,0,0,0,0,0,0
//-- NPC_CURSEATTACK
181,0,0,0,0,0,0
//-- NPC_SLEEPATTACK
182,0,0,0,0,0,0

//-- NPC_MAGICALATTACK
192,0,0,0,0,0,0

//-- NPC_KEEPING
201,0,0,0,0,0,0

//-- NPC_BARRIER
204,0,0,0,0,0,0
//-- NPC_DEFENDER
205,0,0,0,0,0,0
//-- NPC_LICK
206,0,0,0,0,0,0
//-- NPC_HALLUCINATION
207,0,0,0,0,0,0
//==========================================

//===== Rogue ==============================
//-- RG_BACKSTAB
212,0,0,0,0,0,0

//-- RG_RAID
214,0,0,0,0,0,0
//-- RG_STRIPEWEAPON
215,0,0,0,0,0,0
//-- RG_STRIPSHIELD
216,0,0,0,0,0,0
//-- RG_STRIPWEAPON
217,0,0,0,0,0,0
//-- RG_STRIPHELM
218,0,0,0,0,0,0

//-- RG_GRAFITTI
220,0,0,0,0,0,0
//==========================================

//===== Alchemist ==========================
//-- AM_DEMONSTRATION
229,0,0,0,0,0,0
//-- AM_ACIDTERROR
230,0,0,0,0,0,0
//-- AM_POTIONPITCHER
231,0,0,0,0,0,0
//-- AM_CANNIBALIZE
232,0,0,0,0,0,0
//-- AM_SPHEREMINE
233,0,0,0,0,0,0
//-- AM_CP_WEAPON
234,0,0,0,0,0,0
//-- AM_CP_SHIELD
235,0,0,0,0,0,0
//-- AM_CP_ARMOR
236,0,0,0,0,0,0
//-- AM_CP_HELM
237,0,0,0,0,0,0
//-- AM_RESURRECTHOMUN
247,0,0,0,0,0,0
//==========================================

//===== Crusader ===========================
//-- CR_AUTOGUARD
249,0,0,0,0,0,0
//-- CR_SHIELDCHARGE
250,0,0,0,0,0,0
//-- CR_SHIELDBOOMERANG
251,0,0,0,0,0,0
//-- CR_REFLECTSHIELD
252,0,0,0,0,0,0
//-- CR_HOLYCROSS
253,0,0,0,0,0,0
//-- CR_GRANDCROSS
254,0,0,0,0,0,0
//-- CR_DEVOTION
255,0,0,0,0,0,0
//-- CR_PROVIDENCE
256,0,0,0,0,0,0
//-- CR_DEFENDER
257,0,0,0,0,0,0
//-- CR_SPEARQUICKEN
258,0,0,0,0,0,0
//==========================================

//===== Monk ===============================
//-- MO_CALLSPIRITS
261,0,0,0,0,0,0
//-- MO_ABSORBSPIRITS
262,0,0,0,0,0,0
//-- MO_TRIPLEATTACK
263,0,0,0,0,0,0
//-- MO_INVESTIGATE
266,0,0,0,0,0,0
//-- MO_FINGEROFFENSIVE
267,0,0,0,0,0,0
//-- MO_STEELBODY
268,0,0,0,0,0,0
//-- MO_BLADESTOP
269,0,0,0,0,0,0
//-- MO_EXPLOSIONSPIRITS
270,0,0,0,0,0,0
//-- MO_EXTREMITYFIST
271,0,0,0,0,0,0
//-- MO_CHAINCOMBO
272,0,0,0,0,0,0
//-- MO_COMBOFINISH
273,0,0,0,0,0,0
//==========================================

//===== Sage ===============================
//-- SA_MAGICROD
276,0,0,0,0,0,0
//-- SA_SPELLBREAKER
277,0,0,0,0,0,0

//-- SA_AUTOSPELL
279,0,0,0,0,0,0
//-- SA_FLAMELAUNCHER
280,0,0,0,0,0,0
//-- SA_FROSTWEAPON
281,0,0,0,0,0,0
//-- SA_LIGHTNINGLOADER
282,0,0,0,0,0,0
//-- SA_SEISMICWEAPON
283,0,0,0,0,0,0

//-- SA_VOLCANO
285,0,0,0,0,0,0
//-- SA_DELUGE
286,0,0,0,0,0,0
//-- SA_VIOLENTGALE
287,0,0,0,0,0,0
//-- SA_LANDPROTECTOR
288,0,0,0,0,0,0
//-- SA_DISPELL
289,0,0,0,0,0,0
//-- SA_REVERSEORCISH
294,0,0,0,0,0,0
//==========================================

//===== Bard & Dancer (Ensemble Skills) ====
//-- BD_ADAPTATION
304,0,0,0,0,0,0

//-- BD_LULLABY
306,0,0,0,0,0,0
//-- BD_RICHMANKIM
307,0,0,0,0,0,0
//-- BD_ETERNALCHAOS
308,0,0,0,0,0,0
//-- BD_DRUMBATTLEFIELD
309,0,0,0,0,0,0
//-- BD_RINGNIBELUNGEN
310,0,0,0,0,0,0
//-- BD_ROKISWEIL
311,0,0,0,0,0,0
//-- BD_INTOABYSS
312,0,0,0,0,0,0
//-- BD_SIEGFRIED
313,0,0,0,0,0,0
//==========================================

//===== Bard ===============================
//-- BA_MUSICALSTRIKE
316,0,0,0,0,0,0
//-- BA_DISSONANCE
317,0,0,0,0,0,0
//-- BA_FROSTJOKE
318,0,0,0,0,0,0
//-- BA_WHISTLE
319,0,0,0,0,0,0
//-- BA_ASSASSINCROSS
320,0,0,0,0,0,0
//-- BA_POEMBRAGI
321,0,0,0,0,0,0
//-- BA_APPLEIDUN
322,0,0,0,0,0,0
//==========================================

//===== Dancer =============================
//-- DC_THROWARROW
324,0,0,0,0,0,0
//-- DC_UGLYDANCE
325,0,0,0,0,0,0
//-- DC_SCREAM
326,0,0,0,0,0,0
//-- DC_HUMMING
327,0,0,0,0,0,0
//-- DC_DONTFORGETME
328,0,0,0,0,0,0
//-- DC_FORTUNEKISS
329,0,0,0,0,0,0
//-- DC_SERVICEFORYOU
330,0,0,0,0,0,0
//==========================================

//===== Wedding Skills =====================
//-- WE_MALE
334,0,0,0,0,0,0
//-- WE_FEMALE
335,0,0,0,0,0,0
//-- WE_CALLPARTNER
336,0,0,0,0,0,0
//==========================================

//===== NPC Skills Part 2 ==================
//-- NPC_GRANDDARKNESS
339,0,0,0,0,0,0
//-- NPC_STOP
342,0,0,0,0,0,0
//-- NPC_CHANGEUNDEAD
348,0,0,0,0,0,0
//-- NPC_POWERUP
349,0,0,0,0,0,0
//-- NPC_AGIUP
350,0,0,0,0,0,0
//-- NPC_INVISIBLE
353,0,0,0,0,0,0
//-- NPC_RUN
354,0,0,0,0,0,0
//==========================================

//===== Lord Knight ========================
//-- LK_PARRYING
356,0,0,0,0,0,0
//-- LK_CONCENTRATION
357,0,0,0,0,0,0
//-- LK_TENSIONRELAX
358,0,0,0,0,0,0
//-- LK_BERSERK
359,0,0,0,0,0,0
//-- LK_FURY
360,0,0,0,0,0,0
//==========================================

//===== High Priest ========================
//-- HP_ASSUMPTIO
361,0,0,0,0,0,0
//-- HP_BASILICA
362,0,0,0,0,0,0
//==========================================

//===== High Wzard =========================
//-- HW_MAGICCRASHER
365,0,0,0,0,0,0
//-- HW_MAGICPOWER
366,0,0,0,0,0,0
//==========================================

//===== Paladin ============================
//-- PA_PRESSURE
367,0,0,0,0,0,0
//-- PA_SACRIFICE
368,0,0,0,0,0,0
//-- PA_GOSPEL
369,0,0,0,0,0,0
//==========================================

//===== Champion ===========================
//-- CH_PALMSTRIKE
370,0,0,0,0,0,0
//-- CH_TIGERFIST
371,0,0,0,0,0,0
//-- CH_CHAINCRUSH
372,0,0,0,0,0,0
//==========================================

//===== Professor ==========================
//-- PF_HPCONVERSION
373,0,0,0,0,0,0
//-- PF_SOULCHANGE
374,0,0,0,0,0,0
//-- PF_SOULBURN
375,0,0,0,0,0,0
//==========================================

//===== Assassin Cross =====================
//-- ASC_EDP
378,0,0,0,0,0,0
//-- ASC_BREAKER
379,0,0,0,0,0,0
//==========================================

//===== Sniper =============================
//-- SN_SIGHT
380,0,0,0,0,0,0
//-- SN_FALCONASSAULT
381,0,0,0,0,0,0
//-- SN_SHARPSHOOTING
382,0,0,0,0,0,0
//-- SN_WINDWALK
383,0,0,0,0,0,0
//==========================================

//===== Whitesmith =========================
//-- WS_MELTDOWN
384,0,0,0,0,0,0

//-- WS_CARTBOOST
387,0,0,0,0,0,0
//==========================================

//===== Stalker ============================
//-- ST_CHASEWALK
389,0,0,0,0,0,0
//-- ST_REJECTSWORD
390,0,0,0,0,0,0
//==========================================

//===== Clown / Gypsy ======================
//-- CG_ARROWVULCAN
394,0,0,0,0,0,0
//-- CG_MOONLIT
395,0,0,0,0,0,0
//-- CG_MARIONETTE
396,0,0,0,0,0,0
//==========================================

//===== Mixed Advanced Skills ==============
//-- LK_SPIRALPIERCE
397,0,0,0,0,0,0
//-- LK_HEADCRUSH
398,0,0,0,0,0,0
//-- LK_JOINTBEAT
399,0,0,0,0,0,0
//-- HW_NAPALMVULCAN
400,0,0,0,0,0,0
//-- CH_SOULCOLLECT
401,0,0,0,0,0,0
//-- PF_MINDBREAKER
402,0,0,0,0,0,0
//-- PF_MEMORIZE
403,0,0,0,0,0,0
//-- PF_FOGWALL
404,0,0,0,0,0,0
//-- PF_SPIDERWEB
405,0,0,0,0,0,0
//-- ASC_METEORASSAULT (Upkeep2 times are duration 0 blind(lv1), stun(lv2) or bleeding (lv3))
406,0,0,0,0,0,0
//-- ASC_CDP
407,0,0,0,0,0,0
//==========================================

//===== Adoption Skills ====================
//-- WE_BABY
408,0,0,0,0,0,0
//-- WE_CALLPARENT
409,0,0,0,0,0,0
//-- WE_CALLBABY
410,0,0,0,0,0,0
//==========================================

//===== Taekwon ============================
//-- TK_RUN
411,0,0,0,0,0,0
//-- TK_DOWNKICK
415,0,0,0,0,0,0
//-- TK_TURNKICK
417,0,0,0,0,0,0
//-- TK_SPTIME
423,0,0,0,0,0,0
//-- TK_SEVENWIND
425,0,0,0,0,0,0
//-- TK_HIGHJUMP
426,0,0,0,0,0,0
//==========================================

//===== Star Gladiator =====================
//-- SG_FEEL
427,0,0,0,0,0,0
//SG_SUN_WARM
428,0,1000,0,0,0,0
//SG_MOON_WARM
429,0,1000,0,0,0,0
//SG_STAR_WARM
430,0,1000,0,0,0,0
//SG_SUN_COMFORT
431,0,1000,0,0,0,0
//SG_MOON_COMFORT
432,0,1000,0,0,0,0
//SG_STAR_COMFORT
433,0,1000,0,0,0,0
//-- SG_HATE
434,0,0,0,0,0,0
//SG_FRIEND
442,0,0,0,10000,0,0
//SG_KNOWLEDGE
443,0,0,0,600000,0,0
//SG_FUSION
444,0,1000,0,600000,0,0
//==========================================

//===== Soul Linker ========================
//-- SL_ALCHEMIST
445,0,0,0,0,0,0
//-- AM_BERSERKPITCHER - Copy of AM_POTIONPITCHER for now
446,0,0,0,0,0,0
//-- SL_MONK
447,0,0,0,0,0,0
//-- SL_STAR
448,0,0,0,0,0,0
//-- SL_SAGE
449,0,0,0,0,0,0
//-- SL_CRUSADER
450,0,0,0,0,0,0
//-- SL_SUPERNOVICE
451,0,0,0,0,0,0
//-- SL_KNIGHT
452,0,0,0,0,0,0
//-- SL_WIZARD
453,0,0,0,0,0,0
//-- SL_PRIEST
454,0,0,0,0,0,0
//-- SL_BARDDANCER
455,0,0,0,0,0,0
//-- SL_ROGUE
456,0,0,0,0,0,0
//-- SL_ASSASSIN
457,0,0,0,0,0,0
//-- SL_BLACKSMITH
458,0,0,0,0,0,0
//-- BS_ADRENALINE2
459,0,0,0,0,0,0
//-- SL_HUNTER
460,0,0,0,0,0,0
//-- SL_SOULLINKER
461,0,0,0,0,0,0
//-- SL_KAIZEL
462,0,0,0,0,0,0
//-- SL_KAAHI
463,0,0,0,0,0,0
//-- SL_KAUPE
464,0,0,0,0,0,0
//-- SL_KAITE
465,0,0,0,0,0,0
//-- SL_STIN
467,0,0,0,0,0,0
//-- SL_STUN
468,0,0,0,0,0,0
//-- SL_SMA
469,0,0,0,0,0,0
//-- SL_SWOO
470,0,0,0,0,0,0
//-- SL_SKE
471,0,0,0,0,0,0
//-- SL_SKA
472,0,0,0,0,0,0
//==========================================
//-- SM_SELFPROVOKE
473,0,0,0,0,0,0

//===== Mixed Advanced Skills ==============
//-- ST_PRESERVE
475,0,0,0,0,0,0
//-- ST_FULLSTRIP
476,0,0,0,0,0,0

//-- CR_SLIMPITCHER
478,0,0,0,0,0,0
//-- CR_FULLPROTECTION
479,0,0,0,0,0,0
//-- PA_SHIELDCHAIN
480,0,0,0,0,0,0
//-- PF_DOUBLECASTING
482,0,0,0,0,0,0
//-- HW_GANBANTEIN
483,0,0,0,0,0,0
//-- HW_GRAVITATION
484,0,0,0,0,0,0
//-- WS_CARTTERMINATION
485,0,0,0,0,0,0
//-- WS_OVERTHRUSTMAX
486,0,0,0,0,0,0
//-- CG_LONGINGFREEDOM
487,0,0,0,0,0,0
//-- CG_HERMODE
488,0,0,0,0,0,0
//-- CG_TAROTCARD
489,0,0,0,0,0,0
//-- CR_ACIDDEMONSTRATION
490,0,0,0,0,0,0
//-- CR_CULTIVATION
491,0,0,0,0,0,0
//==========================================

//-- ITEM_ENCHANTARMS
492,0,0,0,0,0,0

//===== Mixed Taekwon Skills ===============
//-- TK_MISSION
493,0,0,0,0,0,0
//-- SL_HIGH
494,0,0,0,0,0,0
//-- KN_ONEHAND
495,0,0,0,0,0,0
//-- AM_TWILIGHT1
496,0,0,0,0,0,0
//-- AM_TWILIGHT2
497,0,0,0,0,0,0
//-- AM_TWILIGHT3
498,0,0,0,0,0,0
//-- HT_POWER
499,0,0,0,0,0,0
//==========================================

//===== Gunslinger =========================
//-- GS_GLITTERING
500,0,0,0,0,0,0
//-- GS_FLING
501,0,0,0,0,0,0
//-- GS_BULLSEYE
503,0,0,0,0,0,0
//-- GS_MADNESSCANCEL
504,0,0,0,0,0,0
//-- GS_ADJUSTMENT
505,0,0,0,0,0,0
//-- GS_INCREASING
506,0,0,0,0,0,0
//-- GS_CRACKER
508,0,0,0,0,0,0
//-- GS_TRACKING
512,0,0,0,0,0,0
//-- GS_DISARM
513,0,0,0,0,0,0
//-- GS_PIERCINGSHOT
514,0,0,0,0,0,0
//-- GS_RAPIDSHOWER
515,0,0,0,0,0,0
//-- GS_DESPERADO
516,0,0,0,0,0,0
//-- GS_GATLINGFEVER
517,0,0,0,0,0,0
//-- GS_DUST
518,0,0,0,0,0,0
//-- GS_FULLBUSTER
519,0,0,0,0,0,0
//-- GS_GROUNDDRIFT
521,0,0,0,0,0,0
//==========================================

//===== Ninja ==============================
//-- NJ_KUNAI
524,0,0,0,0,0,0
//-- NJ_HUUMA
525,0,0,0,0,0,0
//-- NJ_ZENYNAGE
526,0,0,0,0,0,0
//-- NJ_TATAMIGAESHI
527,0,0,0,0,0,0
//-- NJ_KASUMIKIRI
528,0,0,0,0,0,0
//-- NJ_SHADOWJUMP
529,0,0,0,0,0,0
//-- NJ_KIRIKAGE // Seems to have no delay (English Translation Project)
530,0,0,0,0,0,0
//-- NJ_UTSUSEMI
531,0,0,0,0,0,0
//-- NJ_BUNSINJYUTSU
532,0,0,0,0,0,0
//-- NJ_KOUENKA
534,0,0,0,0,0,0
//-- NJ_KAENSIN
535,0,0,0,0,0,0
//-- NJ_BAKUENRYU
536,0,0,0,0,0,0
//-- NJ_HYOUSENSOU
537,0,0,0,0,0,0
//-- NJ_SUITON
538,0,0,0,0,0,0
//-- NJ_HYOUSYOURAKU
539,0,0,0,0,0,0
//-- NJ_HUUJIN
540,0,0,0,0,0,0
//-- NJ_RAIGEKISAI
541,0,0,0,0,0,0
//-- NJ_KAMAITACHI
542,0,0,0,0,0,0
//-- NJ_NEN
543,0,0,0,0,0,0
//==========================================

//===== Gangsi Branch and Other Skills =====
//-- MB_PETPITCHER
//551,0,0,0,0,0,0

//-- MB_B_GAIN
//556,0,0,0,0,0,0

//-- MB_MUNAKBALL
//560,0,0,0,0,0,0

//-- MB_B_GATHERING
//562,0,0,0,0,0,0

//-- MB_B_EXCLUDE
//564,0,0,0,0,0,0

//-- MB_B_WALLSHIFT
//568,0,0,0,0,0,0

//-- SL_DEATHKNIGHT
572,0,0,0,0,0,0
//-- SL_COLLECTOR
573,0,0,0,0,0,0
//-- SL_NINJA
574,0,0,0,0,0,0
//-- SL_GUNNER
575,0,0,0,0,0,0
//-- AM_TWILIGHT4
//576,0,0,0,0,0,0

//-- DE_WINDATTACK
//617,0,0,0,0,0,0

//-- DA_EXPLOSION
//625,0,0,0,0,0,0

//-- DA_MAGICCART
//640,0,0,0,0,0,0
//-- DA_COPY
//641,0,0,0,0,0,0

//-- DA_EDARKNESS
//647,0,0,0,0,0,0

//-- DA_TIMEOUT
//649,0,0,0,0,0,0
//-- ALL_TIMEIN
//650,0,0,0,0,0,0
//==========================================

//===== New Monster Skills =================
//-- NPC_EARTHQUAKE
653,0,0,0,0,0,0
//-- NPC_ICEBREATH
655,0,0,0,0,0,0
//-- NPC_ACIDBREATH
657,0,0,0,0,0,0
//-- NPC_DRAGONFEAR (Upkeep2 times are duration 0 Stun(lv1), Silence(lv2), Confusion(lv3) and Bleeding(lv4))
659,0,0,0,0,0,0
//-- NPC_BLEEDING
660,0,0,0,0,0,0
//-- NPC_HELLJUDGEMENT
662,0,0,0,0,0,0
//-- NPC_WIDESILENCE
663,0,0,0,0,0,0
//-- NPC_WIDEFREEZE
664,0,0,0,0,0,0
//-- NPC_WIDEBLEEDING
665,0,0,0,0,0,0
//-- NPC_WIDESTONE
666,0,0,0,0,0,0
//-- NPC_WIDECONFUSE
667,0,0,0,0,0,0
//-- NPC_WIDESLEEP
668,0,0,0,0,0,0
//-- NPC_WIDESIGHT
669,0,0,0,0,0,0
//-- NPC_EVILLAND
670,0,0,0,0,0,0
//-- NPC_MAGICMIRROR
671,0,0,0,0,0,0
//-- NPC_SLOWCAST
672,0,0,0,0,0,0
//-- NPC_CRITICALWOUND
673,0,0,0,0,0,0
//-- NPC_STONESKIN
675,0,0,0,0,0,0
//-- NPC_ANTIMAGIC
676,0,0,0,0,0,0
//-- NPC_WIDECURSE
677,0,0,0,0,0,0
//-- NPC_WIDESTUN
678,0,0,0,0,0,0
//==========================================

//===== New Monster Skills (12.1) ==========
//-- NPC_HELLPOWER
683,0,0,0,0,0,0
//-- NPC_WIDEHELLDIGNITY
684,0,0,0,0,0,0
//-- NPC_INVINCIBLE
685,0,0,0,0,0,0
//-- NPC_INVINCIBLEOFF
686,0,0,0,0,0,0

//===== Item Use-Only Skills ===============
//-- CASH_BLESSING
689,0,0,0,0,0,0
//-- CASH_INCAGI
690,0,0,0,0,0,0
//-- CASH_ASSUMPTIO
691,0,0,0,0,0,0
//-- ALL_CATCRY
692,0,0,0,0,0,0
//-- ALL_PARTYFLEE
693,0,0,0,0,0,0

